-1.2471090815157750e-003	3.2816710488156545e-003	0.0000000000000000e+000
-1.5444999999999999e-003	2.0660000000000001e-003	0.0000000000000000e+000
-2.2574171403232941e-003	1.2552000000000002e-003	0.0000000000000000e+000
-1.7112000000000004e-003	1.2552000000000002e-003	0.0000000000000000e+000
-3.4760599204714808e-003	2.6914966837372923e-003	0.0000000000000000e+000
-3.4679000000000003e-003	2.6509999999999997e-003	0.0000000000000000e+000
-3.4664315631303629e-003	2.6682528055660083e-003	0.0000000000000000e+000
-3.4610167530850725e-003	2.7278157160641986e-003	0.0000000000000000e+000
-3.4591000000000001e-003	2.7488999999999999e-003	0.0000000000000000e+000
-3.4533339864675078e-003	2.6366338631540597e-003	0.0000000000000000e+000
-3.4510000000000001e-003	2.7614000000000002e-003	0.0000000000000000e+000
-3.4510000000000001e-003	2.8940000000000003e-003	0.0000000000000000e+000
-3.4451421356237310e-003	2.6168578643762687e-003	0.0000000000000000e+000
-3.4274999999629888e-003	2.5524976438055097e-003	0.0000000000000000e+000
-3.4259981861787039e-003	2.9373023173487850e-003	0.0000000000000000e+000
-3.4104006495191386e-003	2.5821163782716768e-003	0.0000000000000000e+000
-3.4055330085889911e-003	2.4994669914110089e-003	0.0000000000000000e+000
-3.3842000000000000e-003	2.9411000000000003e-003	0.0000000000000000e+000
-3.3649999999999999e-003	2.3999999999999998e-003	0.0000000000000000e+000
-3.3434286651409456e-003	2.4373626479629634e-003	0.0000000000000000e+000
-3.3116000000000000e-003	2.9375000000000000e-003	0.0000000000000000e+000
-3.2825000000000003e-003	2.2571058083755676e-003	0.0000000000000000e+000
-3.1631718255535498e-003	2.2571058083755671e-003	0.0000000000000000e+000
-3.1085330085889912e-003	2.2024669914110090e-003	0.0000000000000000e+000
-3.0929972792680554e-003	2.1905465239768227e-003	0.0000000000000000e+000
-3.0574875412017585e-003	2.9530178415441309e-003	0.0000000000000000e+000
-3.0188342900728175e-003	2.1905500188253556e-003	0.0000000000000000e+000
-2.9997585567422703e-003	2.1714742854948080e-003	0.0000000000000000e+000
-2.9516000000000000e-003	1.7408000000000000e-003	0.0000000000000000e+000
-2.9453000000000001e-003	1.7283999999999999e-003	0.0000000000000000e+000
-2.9363000000000002e-003	1.4914000000000001e-003	0.0000000000000000e+000
-2.9331359586046916e-003	2.1048531247883952e-003	0.0000000000000000e+000
-2.9331000000000001e-003	1.4323999999999999e-003	0.0000000000000000e+000
-2.9319000000000003e-003	1.4441000000000000e-003	0.0000000000000000e+000
-2.9313000000000000e-003	1.4583999999999999e-003	0.0000000000000000e+000
-2.9312000000000001e-003	1.7684999999999999e-003	0.0000000000000000e+000
-2.9286000000000000e-003	3.1124999999999998e-003	0.0000000000000000e+000
-2.9230000000000003e-003	3.1297999999999999e-003	0.0000000000000000e+000
-2.9173000000000003e-003	1.5627000000000000e-003	0.0000000000000000e+000
-2.9044000000000001e-003	1.4036999999999999e-003	0.0000000000000000e+000
-2.8820999999999999e-003	1.8586000000000000e-003	0.0000000000000000e+000
-2.8820000000000000e-003	1.9813999999999999e-003	0.0000000000000000e+000
-2.8039000000000002e-003	1.3031000000000000e-003	0.0000000000000000e+000
-2.7331579002082560e-003	1.5979960680486004e-003	0.0000000000000000e+000
-2.6965000000000001e-003	1.6865000000000001e-003	0.0000000000000000e+000
-2.6881000000000001e-003	1.2552000000000002e-003	0.0000000000000000e+000
-2.6851718953889697e-003	2.3999910410606811e-003	0.0000000000000000e+000
-2.6782009584010009e-003	3.0469960666958877e-003	0.0000000000000000e+000
-2.6770000000000001e-003	3.1297999999999999e-003	0.0000000000000000e+000
-2.6714000000000004e-003	3.1124999999999998e-003	0.0000000000000000e+000
-2.6705744098537115e-003	1.4896074576760019e-003	0.0000000000000000e+000
-2.6668000000000000e-003	3.0992000000000003e-003	0.0000000000000000e+000
-2.6651999999999999e-003	1.7179000000000001e-003	0.0000000000000000e+000
-2.6631503495182559e-003	2.5379960682858122e-003	0.0000000000000000e+000
-2.6610000000000002e-003	2.5149000000000000e-003	0.0000000000000000e+000
-2.6606999999999998e-003	1.4844999999999999e-003	0.0000000000000000e+000
-2.6530000000000000e-003	1.7316000000000000e-003	0.0000000000000000e+000
-2.6155959373880973e-003	2.9385701672854500e-003	0.0000000000000000e+000
-2.6005774447525280e-003	2.6463820714336291e-003	0.0000000000000000e+000
-2.5425934697056087e-003	1.8469671889083960e-003	0.0000000000000000e+000
-2.5425756027477047e-003	2.1530279216163718e-003	0.0000000000000000e+000
-2.5425595863546799e-003	1.3530556655066118e-003	0.0000000000000000e+000
-2.5149000000000000e-003	2.6610000000000002e-003	0.0000000000000000e+000
-2.5008000000000001e-003	2.9332000000000000e-003	0.0000000000000000e+000
-2.2888000000000001e-003	2.1373999999999998e-003	0.0000000000000000e+000
-2.2574311130851639e-003	2.6469783644043838e-003	0.0000000000000000e+000
-2.2574171403232945e-003	1.3530691025278269e-003	0.0000000000000000e+000
-2.2574142890678201e-003	1.8469716684924907e-003	0.0000000000000000e+000
-2.2573837014815729e-003	2.9530111917577986e-003	0.0000000000000000e+000
-2.2208000000000002e-003	2.1398000000000003e-003	0.0000000000000000e+000
-2.2095999999999999e-003	2.1434000000000002e-003	0.0000000000000000e+000
-2.1619000000000000e-003	3.0430000000000001e-003	0.0000000000000000e+000
-2.1413000000000001e-003	1.4800000000000000e-003	0.0000000000000000e+000
-2.1413000000000001e-003	1.7200000000000000e-003	0.0000000000000000e+000
-2.1373999999999998e-003	2.2888000000000001e-003	0.0000000000000000e+000
-2.1346000000000000e-003	2.2730000000000003e-003	0.0000000000000000e+000
-2.1337000000000001e-003	3.3021000000000001e-003	0.0000000000000000e+000
-2.1333000000000003e-003	2.2612000000000001e-003	0.0000000000000000e+000
-2.1309000000000002e-003	3.3121000000000001e-003	0.0000000000000000e+000
-2.1283000000000001e-003	3.3235999999999999e-003	0.0000000000000000e+000
-2.1148260185799815e-003	2.4000179180097237e-003	0.0000000000000000e+000
-2.1095000000000003e-003	1.7055000000000000e-003	0.0000000000000000e+000
-2.0926000000000000e-003	1.6947000000000002e-003	0.0000000000000000e+000
-2.0897000000000003e-003	1.5098000000000002e-003	0.0000000000000000e+000
-2.0634000000000000e-003	2.2160000000000001e-003	0.0000000000000000e+000
-2.0268999999999999e-003	2.0251000000000002e-003	0.0000000000000000e+000
-2.0222999999999999e-003	1.5098000000000002e-003	0.0000000000000000e+000
-2.0070999999999999e-003	3.3839999999999999e-003	0.0000000000000000e+000
-2.0001000000000003e-003	1.5320000000000002e-003	0.0000000000000000e+000
-1.9623000000000002e-003	1.5699000000000002e-003	0.0000000000000000e+000
-1.9540999999999998e-003	2.1453000000000002e-003	0.0000000000000000e+000
-1.9534522238479632e-003	1.5763959223922199e-003	0.0000000000000000e+000
-1.9371000000000000e-003	1.9856000000000001e-003	0.0000000000000000e+000
-1.9207000000000000e-003	3.4269999999999999e-003	0.0000000000000000e+000
-1.9034563133343296e-003	1.9728716930519402e-003	0.0000000000000000e+000
-1.9033436862939783e-003	1.5763935610830161e-003	0.0000000000000000e+000
-1.8916000000000000e-003	1.8955999999999999e-003	0.0000000000000000e+000
-1.8851846418019916e-003	3.1999910406602414e-003	0.0000000000000000e+000
-1.8851764715395276e-003	2.3999910409169172e-003	0.0000000000000000e+000
-1.8798000000000000e-003	1.5448999999999999e-003	0.0000000000000000e+000
-1.8784171687092506e-003	1.9294968532028987e-003	0.0000000000000000e+000
-1.8661982427373876e-003	1.4589960667812025e-003	0.0000000000000000e+000
-1.8626000000000001e-003	1.4888000000000000e-003	0.0000000000000000e+000
-1.8035945796548046e-003	1.3505725191760027e-003	0.0000000000000000e+000
-1.7849999999999999e-003	2.0872000000000004e-003	0.0000000000000000e+000
-1.7849999999999999e-003	3.4945558526011562e-003	0.0000000000000000e+000
-1.7594000000000002e-003	3.5049999999999999e-003	0.0000000000000000e+000
-1.7490000000000001e-003	3.5081000000000001e-003	0.0000000000000000e+000
-1.7428123646363103e-003	3.4466019681665722e-003	0.0000000000000000e+000
-1.7425934083378850e-003	2.6469670826215208e-003	0.0000000000000000e+000
-1.7425819754918245e-003	2.9530168826319325e-003	0.0000000000000000e+000
-1.7425778906569782e-003	2.1530239584578964e-003	0.0000000000000000e+000
-1.7206999999999999e-003	3.5135000000000001e-003	0.0000000000000000e+000
-1.7179729154075689e-003	2.0761335871237107e-003	0.0000000000000000e+000
-1.7112000000000002e-003	1.3373999999999999e-003	0.0000000000000000e+000
-1.7098000000000000e-003	3.4632000000000000e-003	0.0000000000000000e+000
-1.7048515987556300e-003	3.5100109899596894e-003	0.0000000000000000e+000
-1.7006880004123120e-003	2.0698718804164082e-003	0.0000000000000000e+000
-1.6982460689979669e-003	3.4730278391486916e-003	0.0000000000000000e+000
-1.6925000000000000e-003	2.1302000000000001e-003	0.0000000000000000e+000
-1.6899999999999999e-003	2.0659999999999997e-003	0.0000000000000000e+000
-1.6891000000000000e-003	2.6708999999999999e-003	0.0000000000000000e+000
-1.6834687113582336e-003	3.5197768904809195e-003	0.0000000000000000e+000
-1.6793999999999999e-003	2.6798000000000004e-003	0.0000000000000000e+000
-1.6743100000000000e-003	2.1059999999999998e-003	0.0000000000000000e+000
-1.6719999999999999e-003	3.4849999999999998e-003	0.0000000000000000e+000
-1.6719446414734673e-003	3.5250000000000004e-003	0.0000000000000000e+000
-1.6701999999999999e-003	2.6873000000000001e-003	0.0000000000000000e+000
-1.6701999999999999e-003	2.7100000000000002e-003	0.0000000000000000e+000
-1.6194000000000000e-003	2.9155000000000001e-003	0.0000000000000000e+000
-1.6054999999999999e-003	2.8270000000000001e-003	0.0000000000000000e+000
-1.5987000000000000e-003	2.9035000000000003e-003	0.0000000000000000e+000
-1.5840075006612656e-003	2.8680968588786228e-003	0.0000000000000000e+000
-1.5445000000000001e-003	2.1059999999999998e-003	0.0000000000000000e+000
-1.5373165194335703e-003	3.4849999999999998e-003	0.0000000000000000e+000
-1.5347445396813853e-003	3.5249999999999999e-003	0.0000000000000000e+000
-1.5329000000000000e-003	2.1162999999999998e-003	0.0000000000000000e+000
-1.5190000000000000e-003	2.1265999999999998e-003	0.0000000000000000e+000
-1.4717000000000000e-003	1.3453000000000000e-003	0.0000000000000000e+000
-1.4574137908253040e-003	2.1530633017285807e-003	0.0000000000000000e+000
-1.4573677037600951e-003	1.3529834862416443e-003	0.0000000000000000e+000
-1.4274482438924594e-003	3.4305517561075407e-003	0.0000000000000000e+000
-1.4263631600833025e-003	2.9504015727805600e-003	0.0000000000000000e+000
-1.4116999999999999e-003	2.9150000000000001e-003	0.0000000000000000e+000
-1.4097000000000001e-003	2.9876000000000000e-003	0.0000000000000000e+000
-1.4056896208735651e-003	3.4620205752612671e-003	0.0000000000000000e+000
-1.3884421356237311e-003	3.3915578643762693e-003	0.0000000000000000e+000
-1.3675040052969210e-003	3.3678894037434794e-003	0.0000000000000000e+000
-1.3601578643762692e-003	3.4198421356237312e-003	0.0000000000000000e+000
-1.3361139507686299e-003	3.3926835395711977e-003	0.0000000000000000e+000
-1.3347000000000001e-003	1.2552000000000002e-003	0.0000000000000000e+000
-1.3328999999999999e-003	1.6999000000000001e-003	0.0000000000000000e+000
-1.3203000000000002e-003	1.7514000000000002e-003	0.0000000000000000e+000
-1.3169000000000000e-003	1.2543000000000001e-003	0.0000000000000000e+000
-1.3151000000000000e-003	2.3879999999999999e-003	0.0000000000000000e+000
-1.3150000000000000e-003	3.2113999999999997e-003	0.0000000000000000e+000
-1.3147612759830828e-003	1.6000179220776213e-003	0.0000000000000000e+000
-1.2978049651077587e-003	1.2584182428099205e-003	0.0000000000000000e+000
-1.2901202248641354e-003	2.4292404931645696e-003	0.0000000000000000e+000
-1.2900682203913904e-003	3.2566504100614889e-003	0.0000000000000000e+000
-1.2805000000000000e-003	1.3936000000000000e-003	0.0000000000000000e+000
-1.2800000000000001e-003	1.7568000000000000e-003	0.0000000000000000e+000
-1.2783170921096172e-003	3.2566498563026142e-003	0.0000000000000000e+000
-1.2714495544965071e-003	1.2875103206015366e-003	0.0000000000000000e+000
-1.2660000000000000e-003	1.3240000000000001e-003	0.0000000000000000e+000
-1.2659000000000001e-003	2.7691000000000000e-003	0.0000000000000000e+000
-1.2618718080466696e-003	1.3040968566359896e-003	0.0000000000000000e+000
-1.2430340289271763e-003	1.2357497623240543e-003	0.0000000000000000e+000
-1.2400756905017454e-003	2.4292381348714450e-003	0.0000000000000000e+000
-1.2310000000000001e-003	1.5133000000000002e-003	0.0000000000000000e+000
-1.2297000000000000e-003	2.4212999999999999e-003	0.0000000000000000e+000
-1.2224463388613922e-003	1.2672289722289831e-003	0.0000000000000000e+000
-1.1934000000000001e-003	1.7210000000000001e-003	0.0000000000000000e+000
-1.1871093696542883e-003	1.2126016515802223e-003	0.0000000000000000e+000
-1.1760000000000000e-003	1.2079999999999999e-003	0.0000000000000000e+000
-1.1760000000000000e-003	1.2480000000000000e-003	0.0000000000000000e+000
-1.1731000000000001e-003	1.5711000000000000e-003	0.0000000000000000e+000
-1.1625000000000001e-003	1.6900999999999999e-003	0.0000000000000000e+000
-1.1520448132780073e-003	2.0660000000000001e-003	0.0000000000000000e+000
